"season","game_id","gameday","home_team","away_team","home_win_pct","away_win_pct","lead_changes"
2014,"2014_16_SEA_ARI","2014-12-21","ARI","SEA",0.785714285714286,0.714285714285714,1
2014,"2014_16_DEN_CIN","2014-12-22","CIN","DEN",0.678571428571429,0.785714285714286,3
2014,"2014_17_CLE_BAL","2014-12-28","BAL","CLE",0.6,0.466666666666667,2
2014,"2014_17_JAX_HOU","2014-12-28","HOU","JAX",0.533333333333333,0.2,4
2014,"2014_17_SD_KC","2014-12-28","KC","SD",0.533333333333333,0.6,0
2014,"2014_17_NYJ_MIA","2014-12-28","MIA","NYJ",0.533333333333333,0.2,5
2014,"2014_17_CHI_MIN","2014-12-28","MIN","CHI",0.4,0.333333333333333,2
2014,"2014_17_BUF_NE","2014-12-28","NE","BUF",0.8,0.533333333333333,0
2014,"2014_17_PHI_NYG","2014-12-28","NYG","PHI",0.4,0.6,3
2014,"2014_17_NO_TB","2014-12-28","TB","NO",0.133333333333333,0.4,1
2014,"2014_17_IND_TEN","2014-12-28","TEN","IND",0.133333333333333,0.666666666666667,0
2014,"2014_17_DAL_WAS","2014-12-28","WAS","DAL",0.266666666666667,0.733333333333333,2
2014,"2014_17_CAR_ATL","2014-12-28","ATL","CAR",0.4,0.433333333333333,0
2014,"2014_17_OAK_DEN","2014-12-28","DEN","OAK",0.733333333333333,0.2,0
2014,"2014_17_DET_GB","2014-12-28","GB","DET",0.733333333333333,0.733333333333333,0
2014,"2014_17_STL_SEA","2014-12-28","SEA","STL",0.733333333333333,0.4,1
2014,"2014_17_ARI_SF","2014-12-28","SF","ARI",0.466666666666667,0.733333333333333,3
2014,"2014_17_CIN_PIT","2014-12-28","PIT","CIN",0.666666666666667,0.7,2
2015,"2015_01_PIT_NE","2015-09-10","NE","PIT",0,0,0
2015,"2015_01_IND_BUF","2015-09-13","BUF","IND",0,0,0
2015,"2015_01_GB_CHI","2015-09-13","CHI","GB",0,0,3
2015,"2015_01_KC_HOU","2015-09-13","HOU","KC",0,0,0
2015,"2015_01_CAR_JAX","2015-09-13","JAX","CAR",0,0,0
2015,"2015_01_CLE_NYJ","2015-09-13","NYJ","CLE",0,0,1
2015,"2015_01_SEA_STL","2015-09-13","STL","SEA",0,0,5
2015,"2015_01_MIA_WAS","2015-09-13","WAS","MIA",0,0,1
2015,"2015_01_NO_ARI","2015-09-13","ARI","NO",0,0,0
2015,"2015_01_DET_SD","2015-09-13","SD","DET",0,0,1
2015,"2015_01_BAL_DEN","2015-09-13","DEN","BAL",0,0,2
2015,"2015_01_CIN_OAK","2015-09-13","OAK","CIN",0,0,0
2015,"2015_01_TEN_TB","2015-09-13","TB","TEN",0,0,0
2015,"2015_01_NYG_DAL","2015-09-13","DAL","NYG",0,0,2
2015,"2015_01_PHI_ATL","2015-09-14","ATL","PHI",0,0,2
2015,"2015_01_MIN_SF","2015-09-14","SF","MIN",0,0,0
2015,"2015_02_DEN_KC","2015-09-17","KC","DEN",1,1,1
2015,"2015_02_NE_BUF","2015-09-20","BUF","NE",1,1,1
2015,"2015_02_HOU_CAR","2015-09-20","CAR","HOU",1,0,1
2015,"2015_02_ARI_CHI","2015-09-20","CHI","ARI",0,1,0
2015,"2015_02_SD_CIN","2015-09-20","CIN","SD",1,1,0
2015,"2015_02_TEN_CLE","2015-09-20","CLE","TEN",0,1,0
2015,"2015_02_DET_MIN","2015-09-20","MIN","DET",0,0,0
2015,"2015_02_TB_NO","2015-09-20","NO","TB",0,0,2
2015,"2015_02_ATL_NYG","2015-09-20","NYG","ATL",0,1,2
2015,"2015_02_SF_PIT","2015-09-20","PIT","SF",0,1,0
2015,"2015_02_STL_WAS","2015-09-20","WAS","STL",0,1,0
2015,"2015_02_MIA_JAX","2015-09-20","JAX","MIA",0,1,0
2015,"2015_02_BAL_OAK","2015-09-20","OAK","BAL",0,0,4
2015,"2015_02_DAL_PHI","2015-09-20","PHI","DAL",0,1,0
2015,"2015_02_SEA_GB","2015-09-20","GB","SEA",1,0,2
2015,"2015_02_NYJ_IND","2015-09-21","IND","NYJ",0,1,0
2015,"2015_03_WAS_NYG","2015-09-24","NYG","WAS",0,0.5,0
2015,"2015_03_CIN_BAL","2015-09-27","BAL","CIN",0,1,4
2015,"2015_03_NO_CAR","2015-09-27","CAR","NO",1,0,1
2015,"2015_03_OAK_CLE","2015-09-27","CLE","OAK",0.5,0.5,0
2015,"2015_03_ATL_DAL","2015-09-27","DAL","ATL",1,1,1
2015,"2015_03_TB_HOU","2015-09-27","HOU","TB",0,0.5,2
2015,"2015_03_SD_MIN","2015-09-27","MIN","SD",0.5,0.5,0
2015,"2015_03_JAX_NE","2015-09-27","NE","JAX",1,0.5,0
2015,"2015_03_PHI_NYJ","2015-09-27","NYJ","PHI",1,0,0
2015,"2015_03_PIT_STL","2015-09-27","STL","PIT",0.5,0.5,0
2015,"2015_03_IND_TEN","2015-09-27","TEN","IND",0.5,0,2
2015,"2015_03_SF_ARI","2015-09-27","ARI","SF",1,0.5,0
2015,"2015_03_BUF_MIA","2015-09-27","MIA","BUF",0.5,0.5,0
2015,"2015_03_CHI_SEA","2015-09-27","SEA","CHI",0,0,0
2015,"2015_03_DEN_DET","2015-09-27","DET","DEN",0,1,0
2015,"2015_03_KC_GB","2015-09-28","GB","KC",1,0.5,0
2015,"2015_04_BAL_PIT","2015-10-01","PIT","BAL",0.666666666666667,0,3
2015,"2015_04_NYJ_MIA","2015-10-04","MIA","NYJ",0.333333333333333,0.666666666666667,0
2015,"2015_04_HOU_ATL","2015-10-04","ATL","HOU",1,0.333333333333333,0
2015,"2015_04_NYG_BUF","2015-10-04","BUF","NYG",0.666666666666667,0.333333333333333,0
2015,"2015_04_OAK_CHI","2015-10-04","CHI","OAK",0,0.666666666666667,6
2015,"2015_04_KC_CIN","2015-10-04","CIN","KC",1,0.333333333333333,0
2015,"2015_04_JAX_IND","2015-10-04","IND","JAX",0.333333333333333,0.333333333333333,2
2015,"2015_04_CAR_TB","2015-10-04","TB","CAR",0.333333333333333,1,0
2015,"2015_04_PHI_WAS","2015-10-04","WAS","PHI",0.333333333333333,0.333333333333333,2
2015,"2015_04_CLE_SD","2015-10-04","SD","CLE",0.333333333333333,0.333333333333333,5
2015,"2015_04_STL_ARI","2015-10-04","ARI","STL",1,0.333333333333333,0
2015,"2015_04_MIN_DEN","2015-10-04","DEN","MIN",1,0.666666666666667,0
2015,"2015_04_GB_SF","2015-10-04","SF","GB",0.333333333333333,1,0
2015,"2015_04_DAL_NO","2015-10-04","NO","DAL",0,0.666666666666667,3
2015,"2015_04_DET_SEA","2015-10-05","SEA","DET",0.333333333333333,0,0
2015,"2015_05_IND_HOU","2015-10-08","HOU","IND",0.25,0.5,0
2015,"2015_05_WAS_ATL","2015-10-11","ATL","WAS",1,0.5,3
2015,"2015_05_CLE_BAL","2015-10-11","BAL","CLE",0.25,0.25,3
2015,"2015_05_SEA_CIN","2015-10-11","CIN","SEA",1,0.5,2
2015,"2015_05_STL_GB","2015-10-11","GB","STL",1,0.5,0
2015,"2015_05_CHI_KC","2015-10-11","KC","CHI",0.25,0.25,1
2015,"2015_05_NO_PHI","2015-10-11","PHI","NO",0.25,0.25,1
2015,"2015_05_JAX_TB","2015-10-11","TB","JAX",0.25,0.25,4
2015,"2015_05_BUF_TEN","2015-10-11","TEN","BUF",0.333333333333333,0.5,1
2015,"2015_05_ARI_DET","2015-10-11","DET","ARI",0,0.75,1
2015,"2015_05_NE_DAL","2015-10-11","DAL","NE",0.5,1,0
2015,"2015_05_DEN_OAK","2015-10-11","OAK","DEN",0.5,1,2
2015,"2015_05_SF_NYG","2015-10-11","NYG","SF",0.5,0.25,3
2015,"2015_05_PIT_SD","2015-10-12","SD","PIT",0.5,0.5,3
2015,"2015_06_ATL_NO","2015-10-15","NO","ATL",0.2,1,0
2015,"2015_06_CIN_BUF","2015-10-18","BUF","CIN",0.6,1,1
2015,"2015_06_DEN_CLE","2015-10-18","CLE","DEN",0.4,1,2
2015,"2015_06_CHI_DET","2015-10-18","DET","CHI",0,0.4,4
2015,"2015_06_HOU_JAX","2015-10-18","JAX","HOU",0.2,0.2,2
2015,"2015_06_KC_MIN","2015-10-18","MIN","KC",0.5,0.2,0
2015,"2015_06_WAS_NYJ","2015-10-18","NYJ","WAS",0.75,0.4,3
2015,"2015_06_ARI_PIT","2015-10-18","PIT","ARI",0.6,0.8,1
2015,"2015_06_MIA_TEN","2015-10-18","TEN","MIA",0.25,0.25,0
2015,"2015_06_CAR_SEA","2015-10-18","SEA","CAR",0.4,1,3
2015,"2015_06_SD_GB","2015-10-18","GB","SD",1,0.4,0
2015,"2015_06_BAL_SF","2015-10-18","SF","BAL",0.2,0.2,0
2015,"2015_06_NE_IND","2015-10-18","IND","NE",0.6,1,5
2015,"2015_06_NYG_PHI","2015-10-19","PHI","NYG",0.4,0.6,1
2015,"2015_07_SEA_SF","2015-10-22","SF","SEA",0.333333333333333,0.333333333333333,0
2015,"2015_07_BUF_JAX","2015-10-25","JAX","BUF",0.166666666666667,0.5,3
2015,"2015_07_MIN_DET","2015-10-25","DET","MIN",0.166666666666667,0.6,1
2015,"2015_07_NO_IND","2015-10-25","IND","NO",0.5,0.333333333333333,0
2015,"2015_07_PIT_KC","2015-10-25","KC","PIT",0.166666666666667,0.666666666666667,0
2015,"2015_07_HOU_MIA","2015-10-25","MIA","HOU",0.4,0.333333333333333,0
2015,"2015_07_NYJ_NE","2015-10-25","NE","NYJ",1,0.8,4
2015,"2015_07_CLE_STL","2015-10-25","STL","CLE",0.4,0.333333333333333,0
2015,"2015_07_ATL_TEN","2015-10-25","TEN","ATL",0.2,0.833333333333333,1
2015,"2015_07_TB_WAS","2015-10-25","WAS","TB",0.333333333333333,0.4,1
2015,"2015_07_OAK_SD","2015-10-25","SD","OAK",0.333333333333333,0.4,0
2015,"2015_07_DAL_NYG","2015-10-25","NYG","DAL",0.5,0.4,3
2015,"2015_07_PHI_CAR","2015-10-25","CAR","PHI",1,0.5,0
2015,"2015_07_BAL_ARI","2015-10-26","ARI","BAL",0.666666666666667,0.166666666666667,3
2015,"2015_08_MIA_NE","2015-10-29","NE","MIA",1,0.5,0
2015,"2015_08_DET_KC","2015-11-01","KC","DET",0.285714285714286,0.142857142857143,1
2015,"2015_08_TB_ATL","2015-11-01","ATL","TB",0.857142857142857,0.333333333333333,1
2015,"2015_08_SD_BAL","2015-11-01","BAL","SD",0.142857142857143,0.285714285714286,4
2015,"2015_08_MIN_CHI","2015-11-01","CHI","MIN",0.333333333333333,0.666666666666667,3
2015,"2015_08_ARI_CLE","2015-11-01","CLE","ARI",0.285714285714286,0.714285714285714,2
2015,"2015_08_TEN_HOU","2015-11-01","HOU","TEN",0.285714285714286,0.166666666666667,1
2015,"2015_08_NYG_NO","2015-11-01","NO","NYG",0.428571428571429,0.571428571428571,3
2015,"2015_08_CIN_PIT","2015-11-01","PIT","CIN",0.571428571428571,1,1
2015,"2015_08_SF_STL","2015-11-01","STL","SF",0.5,0.285714285714286,1
2015,"2015_08_NYJ_OAK","2015-11-01","OAK","NYJ",0.5,0.666666666666667,1
2015,"2015_08_SEA_DAL","2015-11-01","DAL","SEA",0.333333333333333,0.428571428571429,2
2015,"2015_08_GB_DEN","2015-11-01","DEN","GB",1,1,0
2015,"2015_08_IND_CAR","2015-11-02","CAR","IND",1,0.428571428571429,2
2015,"2015_09_CLE_CIN","2015-11-05","CIN","CLE",1,0.25,0
2015,"2015_09_MIA_BUF","2015-11-08","BUF","MIA",0.428571428571429,0.428571428571429,0
2015,"2015_09_GB_CAR","2015-11-08","CAR","GB",1,0.857142857142857,2
2015,"2015_09_STL_MIN","2015-11-08","MIN","STL",0.714285714285714,0.571428571428571,2
2015,"2015_09_WAS_NE","2015-11-08","NE","WAS",1,0.428571428571429,0
2015,"2015_09_TEN_NO","2015-11-08","NO","TEN",0.5,0.142857142857143,1
2015,"2015_09_JAX_NYJ","2015-11-08","NYJ","JAX",0.571428571428571,0.285714285714286,1
2015,"2015_09_OAK_PIT","2015-11-08","PIT","OAK",0.5,0.571428571428571,3
2015,"2015_09_ATL_SF","2015-11-08","SF","ATL",0.25,0.75,1
2015,"2015_09_NYG_TB","2015-11-08","TB","NYG",0.428571428571429,0.5,1
2015,"2015_09_DEN_IND","2015-11-08","IND","DEN",0.375,1,0
2015,"2015_09_PHI_DAL","2015-11-08","DAL","PHI",0.285714285714286,0.428571428571429,1
2015,"2015_09_CHI_SD","2015-11-09","SD","CHI",0.25,0.285714285714286,1
2015,"2015_10_BUF_NYJ","2015-11-12","NYJ","BUF",0.625,0.5,1
2015,"2015_10_JAX_BAL","2015-11-15","BAL","JAX",0.25,0.25,4
2015,"2015_10_DET_GB","2015-11-15","GB","DET",0.75,0.125,1
2015,"2015_10_MIA_PHI","2015-11-15","PHI","MIA",0.5,0.375,2
2015,"2015_10_CLE_PIT","2015-11-15","PIT","CLE",0.555555555555556,0.222222222222222,0
2015,"2015_10_CHI_STL","2015-11-15","STL","CHI",0.5,0.375,1
2015,"2015_10_DAL_TB","2015-11-15","TB","DAL",0.375,0.25,1
2015,"2015_10_CAR_TEN","2015-11-15","TEN","CAR",0.25,1,0
2015,"2015_10_NO_WAS","2015-11-15","WAS","NO",0.375,0.444444444444444,0
2015,"2015_10_MIN_OAK","2015-11-15","OAK","MIN",0.5,0.75,2
2015,"2015_10_KC_DEN","2015-11-15","DEN","KC",0.875,0.375,0
2015,"2015_10_NE_NYG","2015-11-15","NYG","NE",0.555555555555556,1,4
2015,"2015_10_ARI_SEA","2015-11-15","SEA","ARI",0.5,0.75,2
2015,"2015_10_HOU_CIN","2015-11-16","CIN","HOU",1,0.375,1
2015,"2015_11_TEN_JAX","2015-11-19","JAX","TEN",0.333333333333333,0.222222222222222,3
2015,"2015_11_IND_ATL","2015-11-22","ATL","IND",0.666666666666667,0.444444444444444,1
2015,"2015_11_STL_BAL","2015-11-22","BAL","STL",0.222222222222222,0.444444444444444,1
2015,"2015_11_WAS_CAR","2015-11-22","CAR","WAS",1,0.444444444444444,0
2015,"2015_11_DEN_CHI","2015-11-22","CHI","DEN",0.444444444444444,0.777777777777778,0
2015,"2015_11_OAK_DET","2015-11-22","DET","OAK",0.222222222222222,0.444444444444444,2
2015,"2015_11_NYJ_HOU","2015-11-22","HOU","NYJ",0.444444444444444,0.555555555555556,0
2015,"2015_11_DAL_MIA","2015-11-22","MIA","DAL",0.444444444444444,0.222222222222222,0
2015,"2015_11_TB_PHI","2015-11-22","PHI","TB",0.444444444444444,0.444444444444444,1
2015,"2015_11_KC_SD","2015-11-22","SD","KC",0.222222222222222,0.444444444444444,0
2015,"2015_11_GB_MIN","2015-11-22","MIN","GB",0.777777777777778,0.666666666666667,2
2015,"2015_11_SF_SEA","2015-11-22","SEA","SF",0.444444444444444,0.333333333333333,0
2015,"2015_11_CIN_ARI","2015-11-22","ARI","CIN",0.777777777777778,0.888888888888889,1
2015,"2015_11_BUF_NE","2015-11-23","NE","BUF",1,0.555555555555556,0
2015,"2015_12_PHI_DET","2015-11-26","DET","PHI",0.3,0.4,0
2015,"2015_12_CAR_DAL","2015-11-26","DAL","CAR",0.3,1,0
2015,"2015_12_CHI_GB","2015-11-26","GB","CHI",0.7,0.4,1
2015,"2015_12_MIN_ATL","2015-11-29","ATL","MIN",0.6,0.7,0
2015,"2015_12_STL_CIN","2015-11-29","CIN","STL",0.8,0.4,0
2015,"2015_12_NO_HOU","2015-11-29","HOU","NO",0.5,0.4,0
2015,"2015_12_TB_IND","2015-11-29","IND","TB",0.5,0.5,2
2015,"2015_12_SD_JAX","2015-11-29","JAX","SD",0.4,0.2,3
2015,"2015_12_BUF_KC","2015-11-29","KC","BUF",0.5,0.5,1
2015,"2015_12_MIA_NYJ","2015-11-29","NYJ","MIA",0.5,0.4,0
2015,"2015_12_OAK_TEN","2015-11-29","TEN","OAK",0.2,0.4,3
2015,"2015_12_NYG_WAS","2015-11-29","WAS","NYG",0.4,0.5,0
2015,"2015_12_ARI_SF","2015-11-29","SF","ARI",0.3,0.8,0
2015,"2015_12_PIT_SEA","2015-11-29","SEA","PIT",0.5,0.6,7
2015,"2015_12_NE_DEN","2015-11-29","DEN","NE",0.8,1,1
2015,"2015_12_BAL_CLE","2015-11-30","CLE","BAL",0.2,0.3,2
2015,"2015_13_GB_DET","2015-12-03","DET","GB",0.363636363636364,0.636363636363636,1
2015,"2015_13_HOU_BUF","2015-12-06","BUF","HOU",0.454545454545455,0.545454545454545,0
2015,"2015_13_SF_CHI","2015-12-06","CHI","SF",0.454545454545455,0.272727272727273,1
2015,"2015_13_CIN_CLE","2015-12-06","CLE","CIN",0.181818181818182,0.818181818181818,0
2015,"2015_13_BAL_MIA","2015-12-06","MIA","BAL",0.363636363636364,0.363636363636364,0
2015,"2015_13_SEA_MIN","2015-12-06","MIN","SEA",0.727272727272727,0.545454545454545,0
2015,"2015_13_NYJ_NYG","2015-12-06","NYG","NYJ",0.454545454545455,0.545454545454545,2
2015,"2015_13_ARI_STL","2015-12-06","STL","ARI",0.363636363636364,0.818181818181818,0
2015,"2015_13_ATL_TB","2015-12-06","TB","ATL",0.454545454545455,0.545454545454545,4
2015,"2015_13_JAX_TEN","2015-12-06","TEN","JAX",0.181818181818182,0.363636363636364,2
2015,"2015_13_KC_OAK","2015-12-06","OAK","KC",0.454545454545455,0.545454545454545,1
2015,"2015_13_DEN_SD","2015-12-06","SD","DEN",0.272727272727273,0.818181818181818,0
2015,"2015_13_PHI_NE","2015-12-06","NE","PHI",0.909090909090909,0.363636363636364,1
2015,"2015_13_CAR_NO","2015-12-06","NO","CAR",0.363636363636364,1,5
2015,"2015_13_IND_PIT","2015-12-06","PIT","IND",0.545454545454545,0.545454545454545,3
2015,"2015_13_DAL_WAS","2015-12-07","WAS","DAL",0.454545454545455,0.272727272727273,2
2015,"2015_14_MIN_ARI","2015-12-10","ARI","MIN",0.833333333333333,0.666666666666667,2
2015,"2015_14_SEA_BAL","2015-12-13","BAL","SEA",0.333333333333333,0.583333333333333,0
2015,"2015_14_ATL_CAR","2015-12-13","CAR","ATL",1,0.5,0
2015,"2015_14_WAS_CHI","2015-12-13","CHI","WAS",0.416666666666667,0.416666666666667,0
2015,"2015_14_PIT_CIN","2015-12-13","CIN","PIT",0.833333333333333,0.583333333333333,0
2015,"2015_14_SF_CLE","2015-12-13","CLE","SF",0.166666666666667,0.333333333333333,0
2015,"2015_14_IND_JAX","2015-12-13","JAX","IND",0.333333333333333,0.5,2
2015,"2015_14_SD_KC","2015-12-13","KC","SD",0.583333333333333,0.25,0
2015,"2015_14_TEN_NYJ","2015-12-13","NYJ","TEN",0.583333333333333,0.25,0
2015,"2015_14_BUF_PHI","2015-12-13","PHI","BUF",0.416666666666667,0.5,0
2015,"2015_14_DET_STL","2015-12-13","STL","DET",0.333333333333333,0.333333333333333,0
2015,"2015_14_NO_TB","2015-12-13","TB","NO",0.5,0.333333333333333,0
2015,"2015_14_OAK_DEN","2015-12-13","DEN","OAK",0.833333333333333,0.416666666666667,1
2015,"2015_14_DAL_GB","2015-12-13","GB","DAL",0.666666666666667,0.333333333333333,0
2015,"2015_14_NE_HOU","2015-12-13","HOU","NE",0.5,0.833333333333333,0
2015,"2015_14_NYG_MIA","2015-12-14","MIA","NYG",0.416666666666667,0.416666666666667,4
2015,"2015_15_TB_STL","2015-12-17","STL","TB",0.384615384615385,0.461538461538462,0
2015,"2015_15_NYJ_DAL","2015-12-19","DAL","NYJ",0.307692307692308,0.615384615384615,3
2015,"2015_15_KC_BAL","2015-12-20","BAL","KC",0.307692307692308,0.615384615384615,0
2015,"2015_15_HOU_IND","2015-12-20","IND","HOU",0.461538461538462,0.461538461538462,1
2015,"2015_15_ATL_JAX","2015-12-20","JAX","ATL",0.384615384615385,0.461538461538462,0
2015,"2015_15_CHI_MIN","2015-12-20","MIN","CHI",0.615384615384615,0.384615384615385,0
2015,"2015_15_TEN_NE","2015-12-20","NE","TEN",0.846153846153846,0.230769230769231,0
2015,"2015_15_CAR_NYG","2015-12-20","NYG","CAR",0.461538461538462,1,0
2015,"2015_15_BUF_WAS","2015-12-20","WAS","BUF",0.461538461538462,0.461538461538462,0
2015,"2015_15_GB_OAK","2015-12-20","OAK","GB",0.461538461538462,0.692307692307692,2
2015,"2015_15_CLE_SEA","2015-12-20","SEA","CLE",0.615384615384615,0.230769230769231,1
2015,"2015_15_DEN_PIT","2015-12-20","PIT","DEN",0.615384615384615,0.769230769230769,2
2015,"2015_15_MIA_SD","2015-12-20","SD","MIA",0.230769230769231,0.384615384615385,0
2015,"2015_15_CIN_SF","2015-12-20","SF","CIN",0.307692307692308,0.769230769230769,0
2015,"2015_15_ARI_PHI","2015-12-20","PHI","ARI",0.461538461538462,0.846153846153846,0
2015,"2015_15_DET_NO","2015-12-21","NO","DET",0.384615384615385,0.307692307692308,0
2015,"2015_16_SD_OAK","2015-12-24","OAK","SD",0.428571428571429,0.285714285714286,1
2015,"2015_16_WAS_PHI","2015-12-26","PHI","WAS",0.428571428571429,0.5,1
2015,"2015_16_CAR_ATL","2015-12-27","ATL","CAR",0.5,1,1
2015,"2015_16_PIT_BAL","2015-12-27","BAL","PIT",0.285714285714286,0.642857142857143,0
2015,"2015_16_DAL_BUF","2015-12-27","BUF","DAL",0.428571428571429,0.285714285714286,1
2015,"2015_16_SF_DET","2015-12-27","DET","SF",0.357142857142857,0.285714285714286,3
2015,"2015_16_CLE_KC","2015-12-27","KC","CLE",0.642857142857143,0.214285714285714,0
2015,"2015_16_IND_MIA","2015-12-27","MIA","IND",0.357142857142857,0.428571428571429,0
2015,"2015_16_NE_NYJ","2015-12-27","NYJ","NE",0.642857142857143,0.857142857142857,0
2015,"2015_16_CHI_TB","2015-12-27","TB","CHI",0.428571428571429,0.357142857142857,3
2015,"2015_16_HOU_TEN","2015-12-27","TEN","HOU",0.214285714285714,0.5,0
2015,"2015_16_JAX_NO","2015-12-27","NO","JAX",0.357142857142857,0.357142857142857,0
2015,"2015_16_GB_ARI","2015-12-27","ARI","GB",0.857142857142857,0.714285714285714,0
2015,"2015_16_STL_SEA","2015-12-27","SEA","STL",0.642857142857143,0.428571428571429,0
2015,"2015_16_NYG_MIN","2015-12-27","MIN","NYG",0.642857142857143,0.428571428571429,0
2015,"2015_16_CIN_DEN","2015-12-28","DEN","CIN",0.714285714285714,0.785714285714286,1
2015,"2015_17_NO_ATL","2016-01-03","ATL","NO",0.533333333333333,0.4,5
2015,"2015_17_NYJ_BUF","2016-01-03","BUF","NYJ",0.466666666666667,0.666666666666667,0
2015,"2015_17_DET_CHI","2016-01-03","CHI","DET",0.4,0.4,0
2015,"2015_17_BAL_CIN","2016-01-03","CIN","BAL",0.733333333333333,0.333333333333333,3
2015,"2015_17_PIT_CLE","2016-01-03","CLE","PIT",0.2,0.6,0
2015,"2015_17_WAS_DAL","2016-01-03","DAL","WAS",0.266666666666667,0.533333333333333,0
2015,"2015_17_JAX_HOU","2016-01-03","HOU","JAX",0.533333333333333,0.333333333333333,0
2015,"2015_17_TEN_IND","2016-01-03","IND","TEN",0.466666666666667,0.2,4
2015,"2015_17_NE_MIA","2016-01-03","MIA","NE",0.333333333333333,0.8,0
2015,"2015_17_PHI_NYG","2016-01-03","NYG","PHI",0.4,0.4,2
2015,"2015_17_SEA_ARI","2016-01-03","ARI","SEA",0.866666666666667,0.6,0
2015,"2015_17_TB_CAR","2016-01-03","CAR","TB",0.933333333333333,0.4,1
2015,"2015_17_SD_DEN","2016-01-03","DEN","SD",0.733333333333333,0.266666666666667,4
2015,"2015_17_OAK_KC","2016-01-03","KC","OAK",0.666666666666667,0.466666666666667,0
2015,"2015_17_STL_SF","2016-01-03","SF","STL",0.266666666666667,0.466666666666667,3
2015,"2015_17_MIN_GB","2016-01-03","GB","MIN",0.666666666666667,0.666666666666667,0
2016,"2016_01_CAR_DEN","2016-09-08","DEN","CAR",0,0,1
2016,"2016_01_TB_ATL","2016-09-11","ATL","TB",0,0,2
2016,"2016_01_BUF_BAL","2016-09-11","BAL","BUF",0,0,0
2016,"2016_01_CHI_HOU","2016-09-11","HOU","CHI",0,0,3
2016,"2016_01_GB_JAX","2016-09-11","JAX","GB",0,0,4
2016,"2016_01_SD_KC","2016-09-11","KC","SD",0,0,2
2016,"2016_01_OAK_NO","2016-09-11","NO","OAK",0,0,2
2016,"2016_01_CIN_NYJ","2016-09-11","NYJ","CIN",0,0,5
2016,"2016_01_CLE_PHI","2016-09-11","PHI","CLE",0,0,0
2016,"2016_01_MIN_TEN","2016-09-11","TEN","MIN",0,0,1
2016,"2016_01_MIA_SEA","2016-09-11","SEA","MIA",0,0,2
2016,"2016_01_NYG_DAL","2016-09-11","DAL","NYG",0,0,5
2016,"2016_01_DET_IND","2016-09-11","IND","DET",0,0,2
2016,"2016_01_NE_ARI","2016-09-11","ARI","NE",0,0,2
2016,"2016_01_PIT_WAS","2016-09-12","WAS","PIT",0,0,1
2016,"2016_01_LA_SF","2016-09-12","SF","LA",0,0,0
2016,"2016_02_NYJ_BUF","2016-09-15","BUF","NYJ",0,0,4
2016,"2016_02_TB_ARI","2016-09-18","ARI","TB",0,1,0
2016,"2016_02_SF_CAR","2016-09-18","CAR","SF",0,1,3
2016,"2016_02_BAL_CLE","2016-09-18","CLE","BAL",0,1,1
2016,"2016_02_TEN_DET","2016-09-18","DET","TEN",1,0,1
2016,"2016_02_KC_HOU","2016-09-18","HOU","KC",1,1,0
2016,"2016_02_MIA_NE","2016-09-18","NE","MIA",1,0,0
2016,"2016_02_NO_NYG","2016-09-18","NYG","NO",1,0,0
2016,"2016_02_CIN_PIT","2016-09-18","PIT","CIN",1,1,0
2016,"2016_02_DAL_WAS","2016-09-18","WAS","DAL",0,0,4
2016,"2016_02_SEA_LA","2016-09-18","LA","SEA",0,1,0
2016,"2016_02_IND_DEN","2016-09-18","DEN","IND",1,0,1
2016,"2016_02_ATL_OAK","2016-09-18","OAK","ATL",1,0,4
2016,"2016_02_JAX_SD","2016-09-18","SD","JAX",0,0,0
2016,"2016_02_GB_MIN","2016-09-18","MIN","GB",1,1,1
2016,"2016_02_PHI_CHI","2016-09-19","CHI","PHI",0,1,2
2016,"2016_03_HOU_NE","2016-09-22","NE","HOU",1,1,0
2016,"2016_03_ARI_BUF","2016-09-25","BUF","ARI",0,0.5,0
2016,"2016_03_MIN_CAR","2016-09-25","CAR","MIN",0.5,1,1
2016,"2016_03_DEN_CIN","2016-09-25","CIN","DEN",0.5,1,5
2016,"2016_03_DET_GB","2016-09-25","GB","DET",0.5,0.5,0
2016,"2016_03_BAL_JAX","2016-09-25","JAX","BAL",0,1,2
2016,"2016_03_CLE_MIA","2016-09-25","MIA","CLE",0,0,2
2016,"2016_03_WAS_NYG","2016-09-25","NYG","WAS",1,0,5
2016,"2016_03_OAK_TEN","2016-09-25","TEN","OAK",0.5,0.5,1
2016,"2016_03_SF_SEA","2016-09-25","SEA","SF",0.5,0.5,0
2016,"2016_03_LA_TB","2016-09-25","TB","LA",0.5,0.5,2
2016,"2016_03_SD_IND","2016-09-25","IND","SD",0,0.5,4
2016,"2016_03_NYJ_KC","2016-09-25","KC","NYJ",0.5,0.5,0
2016,"2016_03_PIT_PHI","2016-09-25","PHI","PIT",1,1,0
2016,"2016_03_CHI_DAL","2016-09-25","DAL","CHI",0.5,0,0
2016,"2016_03_ATL_NO","2016-09-26","NO","ATL",0,0.5,1
2016,"2016_04_MIA_CIN","2016-09-29","CIN","MIA",0.333333333333333,0.333333333333333,2
2016,"2016_04_IND_JAX","2016-10-02","JAX","IND",0,0.333333333333333,0
2016,"2016_04_CAR_ATL","2016-10-02","ATL","CAR",0.666666666666667,0.333333333333333,0
